Start Date Time,End Date Time,Usage,Avg. Temperature,Peak Demand
7/8/2020 0:45,7/8/2020 1:00,180.42,67,715.38
7/8/2020 1:00,7/8/2020 1:15,180.74,65,716.66
7/8/2020 1:15,7/8/2020 1:30,179.66,65,712.34
7/8/2020 1:30,7/8/2020 1:45,178.66,65,708.34
7/8/2020 1:45,7/8/2020 2:00,179.38,65,711.22
7/8/2020 2:00,7/8/2020 2:15,175.06,65,693.94
7/8/2020 2:15,7/8/2020 2:30,176.22,65,698.58
7/8/2020 2:30,7/8/2020 2:45,173.82,65,688.98
7/8/2020 2:45,7/8/2020 3:00,174.7,65,692.5
7/8/2020 3:00,7/8/2020 3:15,173.18,64,686.42
7/8/2020 3:15,7/8/2020 3:30,172.54,64,683.86
7/8/2020 3:30,7/8/2020 3:45,172.14,64,682.26
7/8/2020 3:45,7/8/2020 4:00,172.78,64,684.82
7/8/2020 4:00,7/8/2020 4:15,164.26,62,650.74
7/8/2020 4:15,7/8/2020 4:30,164.58,62,652.02
7/8/2020 4:30,7/8/2020 4:45,169.14,62,670.26
7/8/2020 4:45,7/8/2020 5:00,170.94,62,677.46
7/8/2020 5:00,7/8/2020 5:15,166.66,60,660.34
7/8/2020 5:15,7/8/2020 5:30,162.86,60,645.14
7/8/2020 5:30,7/8/2020 5:45,168.34,60,667.06
7/8/2020 5:45,7/8/2020 6:00,170.62,60,676.18
7/8/2020 6:00,7/8/2020 6:15,174.42,61,691.38
7/8/2020 6:15,7/8/2020 6:30,172.86,61,685.14
7/8/2020 6:30,7/8/2020 6:45,168.06,61,665.94
7/8/2020 6:45,7/8/2020 7:00,164.06,61,649.94
7/8/2020 7:00,7/8/2020 7:15,163.86,66,649.14
7/8/2020 7:15,7/8/2020 7:30,154.5,66,611.7
7/8/2020 7:30,7/8/2020 7:45,159.18,66,630.42
7/8/2020 7:45,7/8/2020 8:00,156.94,66,621.46
7/8/2020 8:00,7/8/2020 8:15,150.5,72,595.7
7/8/2020 8:15,7/8/2020 8:30,149.7,72,592.5
7/8/2020 8:30,7/8/2020 8:45,144.06,72,569.94
7/8/2020 8:45,7/8/2020 9:00,127.38,72,503.22
7/8/2020 9:00,7/8/2020 9:15,123.98,81,489.62
7/8/2020 9:15,7/8/2020 9:30,124.94,81,493.46
7/8/2020 9:30,7/8/2020 9:45,128.1,81,506.1
7/8/2020 9:45,7/8/2020 10:00,155.74,81,616.66
7/8/2020 10:00,7/8/2020 10:15,156.46,88,619.54
7/8/2020 10:15,7/8/2020 10:30,144.14,88,570.26
7/8/2020 10:30,7/8/2020 10:45,141.34,88,559.06
7/8/2020 10:45,7/8/2020 11:00,125.7,88,496.5
7/8/2020 11:00,7/8/2020 11:15,128.26,95,506.74
7/8/2020 11:15,7/8/2020 11:30,137.82,95,544.98
7/8/2020 11:30,7/8/2020 11:45,143.38,95,567.22
7/8/2020 11:45,7/8/2020 12:00,127.1,95,502.1
7/8/2020 12:00,7/8/2020 12:15,134.1,95,530.1
7/8/2020 12:15,7/8/2020 12:30,133.58,95,528.02
7/8/2020 12:30,7/8/2020 12:45,121.46,95,479.54
7/8/2020 12:45,7/8/2020 13:00,126.14,95,498.26
7/8/2020 13:00,7/8/2020 13:15,125.66,99,496.34
7/8/2020 13:15,7/8/2020 13:30,129.9,99,513.3
7/8/2020 13:30,7/8/2020 13:45,134.02,99,529.78
7/8/2020 13:45,7/8/2020 14:00,137.58,99,544.02
7/8/2020 14:00,7/8/2020 14:15,133.74,100,528.66
7/8/2020 14:15,7/8/2020 14:30,132.1,100,522.1
7/8/2020 14:30,7/8/2020 14:45,137.06,100,541.94
7/8/2020 14:45,7/8/2020 15:00,140.66,100,556.34
7/8/2020 15:00,7/8/2020 15:15,134.82,100,532.98
7/8/2020 15:15,7/8/2020 15:30,138.86,100,549.14
7/8/2020 15:30,7/8/2020 15:45,141.46,100,559.54
7/8/2020 15:45,7/8/2020 16:00,143.34,100,567.06
7/8/2020 16:00,7/8/2020 16:15,150.22,100,594.58
7/8/2020 16:15,7/8/2020 16:30,155.66,100,616.34
7/8/2020 16:30,7/8/2020 16:45,154.82,100,612.98
7/8/2020 16:45,7/8/2020 17:00,163.42,100,647.38
7/8/2020 17:00,7/8/2020 17:15,170.1,98,674.1
7/8/2020 17:15,7/8/2020 17:30,173.9,98,689.3
7/8/2020 17:30,7/8/2020 17:45,178.9,98,709.3
7/8/2020 17:45,7/8/2020 18:00,192.54,98,763.86
7/8/2020 18:00,7/8/2020 18:15,196.82,93,780.98
7/8/2020 18:15,7/8/2020 18:30,208.06,93,825.94
7/8/2020 18:30,7/8/2020 18:45,218.26,93,866.74
7/8/2020 18:45,7/8/2020 19:00,232.38,93,923.22
7/8/2020 19:00,7/8/2020 19:15,236.42,90,939.38
7/8/2020 19:15,7/8/2020 19:30,243.54,90,967.86
7/8/2020 19:30,7/8/2020 19:45,244.78,90,972.82
7/8/2020 19:45,7/8/2020 20:00,242.38,90,963.22
7/8/2020 20:00,7/8/2020 20:15,236.06,84,937.94
7/8/2020 20:15,7/8/2020 20:30,225.14,84,894.26
7/8/2020 20:30,7/8/2020 20:45,223.22,84,886.58
7/8/2020 20:45,7/8/2020 21:00,217.06,84,861.94
7/8/2020 21:00,7/8/2020 21:15,211.66,77,840.34
7/8/2020 21:15,7/8/2020 21:30,193.98,77,769.62
7/8/2020 21:30,7/8/2020 21:45,196.98,77,781.62
7/8/2020 21:45,7/8/2020 22:00,195.66,77,776.34
7/8/2020 22:00,7/8/2020 22:15,192.7,72,764.5
7/8/2020 22:15,7/8/2020 22:30,190.34,72,755.06
7/8/2020 22:30,7/8/2020 22:45,185.94,72,737.46
7/8/2020 22:45,7/8/2020 23:00,182.26,72,722.74
7/8/2020 23:00,7/8/2020 23:15,182.1,68,722.1
7/8/2020 23:15,7/8/2020 23:30,177.94,68,705.46
7/8/2020 23:30,7/8/2020 23:45,174.62,68,692.18
7/8/2020 23:45,7/9/2020 0:00,168.42,68,667.38
7/9/2020 0:00,7/9/2020 0:15,168.86,64,669.14
7/9/2020 0:15,7/9/2020 0:30,166.22,64,658.58
7/9/2020 0:30,7/9/2020 0:45,167.5,64,663.7
7/9/2020 0:45,7/9/2020 1:00,169.58,64,672.02
7/9/2020 1:00,7/9/2020 1:15,171.54,62,679.86
7/9/2020 1:15,7/9/2020 1:30,170.38,62,675.22
7/9/2020 1:30,7/9/2020 1:45,168.74,62,668.66
7/9/2020 1:45,7/9/2020 2:00,168.38,62,667.22
7/9/2020 2:00,7/9/2020 2:15,169.26,60,670.74
7/9/2020 2:15,7/9/2020 2:30,166.78,60,660.82
7/9/2020 2:30,7/9/2020 2:45,165.78,60,656.82
7/9/2020 2:45,7/9/2020 3:00,164.82,60,652.98
7/9/2020 3:00,7/9/2020 3:15,169.74,59,672.66
7/9/2020 3:15,7/9/2020 3:30,168.62,59,668.18
7/9/2020 3:30,7/9/2020 3:45,161.1,59,638.1
7/9/2020 3:45,7/9/2020 4:00,161.5,59,639.7
7/9/2020 4:00,7/9/2020 4:15,165.5,58,655.7
7/9/2020 4:15,7/9/2020 4:30,163.94,58,649.46
7/9/2020 4:30,7/9/2020 4:45,164.5,58,651.7
7/9/2020 4:45,7/9/2020 5:00,164.34,58,651.06
7/9/2020 5:00,7/9/2020 5:15,167.7,56,664.5
7/9/2020 5:15,7/9/2020 5:30,166.46,56,659.54
7/9/2020 5:30,7/9/2020 5:45,163.06,56,645.94
7/9/2020 5:45,7/9/2020 6:00,162.54,56,643.86
7/9/2020 6:00,7/9/2020 6:15,167.22,56,662.58
7/9/2020 6:15,7/9/2020 6:30,164.9,56,653.3
7/9/2020 6:30,7/9/2020 6:45,163.42,56,647.38
7/9/2020 6:45,7/9/2020 7:00,160.18,56,634.42
7/9/2020 7:00,7/9/2020 7:15,161.5,60,639.7
7/9/2020 7:15,7/9/2020 7:30,156.82,60,620.98
7/9/2020 7:30,7/9/2020 7:45,155.38,60,615.22
7/9/2020 7:45,7/9/2020 8:00,158.74,60,628.66
7/9/2020 8:00,7/9/2020 8:15,152.42,67,603.38
7/9/2020 8:15,7/9/2020 8:30,143.58,67,568.02
7/9/2020 8:30,7/9/2020 8:45,138.86,67,549.14
7/9/2020 8:45,7/9/2020 9:00,129.7,67,512.5
7/9/2020 9:00,7/9/2020 9:15,120.5,77,475.7
7/9/2020 9:15,7/9/2020 9:30,142.9,77,565.3
7/9/2020 9:30,7/9/2020 9:45,151.02,77,597.78
7/9/2020 9:45,7/9/2020 10:00,136.98,77,541.62
7/9/2020 10:00,7/9/2020 10:15,134.46,88,531.54
7/9/2020 10:15,7/9/2020 10:30,121.46,88,479.54
7/9/2020 10:30,7/9/2020 10:45,114.38,88,451.22
7/9/2020 10:45,7/9/2020 11:00,115.94,88,457.46
7/9/2020 11:00,7/9/2020 11:15,122.1,96,482.1
7/9/2020 11:15,7/9/2020 11:30,133.54,96,527.86
7/9/2020 11:30,7/9/2020 11:45,143.38,96,567.22
7/9/2020 11:45,7/9/2020 12:00,126.34,96,499.06
7/9/2020 12:00,7/9/2020 12:15,136.9,99,541.3
7/9/2020 12:15,7/9/2020 12:30,153.02,99,605.78
7/9/2020 12:30,7/9/2020 12:45,138.42,99,547.38
7/9/2020 12:45,7/9/2020 13:00,136.34,99,539.06
7/9/2020 13:00,7/9/2020 13:15,148.02,104,585.78
7/9/2020 13:15,7/9/2020 13:30,137.3,104,542.9
7/9/2020 13:30,7/9/2020 13:45,150.1,104,594.1
7/9/2020 13:45,7/9/2020 14:00,139.26,104,550.74
7/9/2020 14:00,7/9/2020 14:15,136.38,104,539.22
7/9/2020 14:15,7/9/2020 14:30,146.62,104,580.18
7/9/2020 14:30,7/9/2020 14:45,142.42,104,563.38
7/9/2020 14:45,7/9/2020 15:00,140.26,104,554.74
7/9/2020 15:00,7/9/2020 15:15,142.26,104,562.74
7/9/2020 15:15,7/9/2020 15:30,136.98,104,541.62
7/9/2020 15:30,7/9/2020 15:45,136.9,104,541.3
7/9/2020 15:45,7/9/2020 16:00,148.7,104,588.5
7/9/2020 16:00,7/9/2020 16:15,155.22,104,614.58
7/9/2020 16:15,7/9/2020 16:30,157.18,104,622.42
7/9/2020 16:30,7/9/2020 16:45,160.54,104,635.86
7/9/2020 16:45,7/9/2020 17:00,165.7,104,656.5
7/9/2020 17:00,7/9/2020 17:15,175.5,103,695.7
7/9/2020 17:15,7/9/2020 17:30,186.02,103,737.78
7/9/2020 17:30,7/9/2020 17:45,194.98,103,773.62
7/9/2020 17:45,7/9/2020 18:00,202.94,103,805.46
7/9/2020 18:00,7/9/2020 18:15,209.22,100,830.58
7/9/2020 18:15,7/9/2020 18:30,219.26,100,870.74
7/9/2020 18:30,7/9/2020 18:45,224.18,100,890.42
7/9/2020 18:45,7/9/2020 19:00,234.46,100,931.54
7/9/2020 19:00,7/9/2020 19:15,243.86,97,969.14
7/9/2020 19:15,7/9/2020 19:30,253.66,97,1008.34
7/9/2020 19:30,7/9/2020 19:45,250.26,97,994.74
7/9/2020 19:45,7/9/2020 20:00,251.5,97,999.7
7/9/2020 20:00,7/9/2020 20:15,250.86,91,997.14
7/9/2020 20:15,7/9/2020 20:30,249.58,91,992.02
7/9/2020 20:30,7/9/2020 20:45,245.58,91,976.02
7/9/2020 20:45,7/9/2020 21:00,242.7,91,964.5
7/9/2020 21:00,7/9/2020 21:15,237.5,84,943.7
7/9/2020 21:15,7/9/2020 21:30,231.86,84,921.14
7/9/2020 21:30,7/9/2020 21:45,233.06,84,925.94
7/9/2020 21:45,7/9/2020 22:00,226.18,84,898.42
7/9/2020 22:00,7/9/2020 22:15,224.82,79,892.98
7/9/2020 22:15,7/9/2020 22:30,224.98,79,893.62
7/9/2020 22:30,7/9/2020 22:45,223.9,79,889.3
7/9/2020 22:45,7/9/2020 23:00,220.7,79,876.5
7/9/2020 23:00,7/9/2020 23:15,216.66,74,860.34
7/9/2020 23:15,7/9/2020 23:30,211.62,74,840.18
7/9/2020 23:30,7/9/2020 23:45,195.98,74,777.62
7/9/2020 23:45,7/10/2020 0:00,194.02,74,769.78
7/10/2020 0:00,7/10/2020 0:15,194.3,71,770.9
7/10/2020 0:15,7/10/2020 0:30,191.1,71,758.1
7/10/2020 0:30,7/10/2020 0:45,192.78,71,764.82
7/10/2020 0:45,7/10/2020 1:00,189.5,71,751.7
7/10/2020 1:00,7/10/2020 1:15,186.42,68,739.38
7/10/2020 1:15,7/10/2020 1:30,186.18,68,738.42
7/10/2020 1:30,7/10/2020 1:45,187.06,68,741.94
7/10/2020 1:45,7/10/2020 2:00,179.98,68,713.62
7/10/2020 2:00,7/10/2020 2:15,177.78,66,704.82
7/10/2020 2:15,7/10/2020 2:30,178.14,66,706.26
7/10/2020 2:30,7/10/2020 2:45,179.74,66,712.66
7/10/2020 2:45,7/10/2020 3:00,174.5,66,691.7
7/10/2020 3:00,7/10/2020 3:15,171.58,64,680.02
7/10/2020 3:15,7/10/2020 3:30,175.14,64,694.26
7/10/2020 3:30,7/10/2020 3:45,172.42,64,683.38
7/10/2020 3:45,7/10/2020 4:00,171.1,64,678.1
7/10/2020 4:00,7/10/2020 4:15,172.66,63,684.34
7/10/2020 4:15,7/10/2020 4:30,173.78,63,688.82
7/10/2020 4:30,7/10/2020 4:45,172.62,63,684.18
7/10/2020 4:45,7/10/2020 5:00,171.06,63,677.94
7/10/2020 5:00,7/10/2020 5:15,170.74,62,676.66
7/10/2020 5:15,7/10/2020 5:30,169.18,62,670.42
7/10/2020 5:30,7/10/2020 5:45,174.3,62,690.9
7/10/2020 5:45,7/10/2020 6:00,179.66,62,712.34
7/10/2020 6:00,7/10/2020 6:15,181.06,62,717.94
7/10/2020 6:15,7/10/2020 6:30,179.26,62,710.74
7/10/2020 6:30,7/10/2020 6:45,174.94,62,693.46
7/10/2020 6:45,7/10/2020 7:00,172.34,62,683.06
7/10/2020 7:00,7/10/2020 7:15,173.5,64,687.7
7/10/2020 7:15,7/10/2020 7:30,172.46,64,683.54
7/10/2020 7:30,7/10/2020 7:45,172.3,64,682.9
7/10/2020 7:45,7/10/2020 8:00,180.38,64,715.22
7/10/2020 8:00,7/10/2020 8:15,171.78,70,680.82
7/10/2020 8:15,7/10/2020 8:30,163.18,70,646.42
7/10/2020 8:30,7/10/2020 8:45,156.9,70,621.3
7/10/2020 8:45,7/10/2020 9:00,150.22,70,594.58
7/10/2020 9:00,7/10/2020 9:15,140.62,79,556.18
7/10/2020 9:15,7/10/2020 9:30,140.22,79,554.58
7/10/2020 9:30,7/10/2020 9:45,148.7,79,588.5
7/10/2020 9:45,7/10/2020 10:00,163.7,79,648.5
7/10/2020 10:00,7/10/2020 10:15,160.74,89,636.66
7/10/2020 10:15,7/10/2020 10:30,162.46,89,643.54
7/10/2020 10:30,7/10/2020 10:45,146.1,89,578.1
7/10/2020 10:45,7/10/2020 11:00,139.02,89,549.78
7/10/2020 11:00,7/10/2020 11:15,137.78,97,544.82
7/10/2020 11:15,7/10/2020 11:30,134.98,97,533.62
7/10/2020 11:30,7/10/2020 11:45,136.74,97,540.66
7/10/2020 11:45,7/10/2020 12:00,136.86,97,541.14
7/10/2020 12:00,7/10/2020 12:15,132.66,99,524.34
7/10/2020 12:15,7/10/2020 12:30,141.62,99,560.18
7/10/2020 12:30,7/10/2020 12:45,139.86,99,553.14
7/10/2020 12:45,7/10/2020 13:00,135.26,99,534.74
7/10/2020 13:00,7/10/2020 13:15,135.54,104,535.86
7/10/2020 13:15,7/10/2020 13:30,145.9,104,577.3
7/10/2020 13:30,7/10/2020 13:45,143.9,104,569.3
7/10/2020 13:45,7/10/2020 14:00,150.5,104,595.7
7/10/2020 14:00,7/10/2020 14:15,154.7,105,612.5
7/10/2020 14:15,7/10/2020 14:30,150.82,105,596.98
7/10/2020 14:30,7/10/2020 14:45,151.5,105,599.7
7/10/2020 14:45,7/10/2020 15:00,157.34,105,623.06
7/10/2020 15:00,7/10/2020 15:15,161.22,105,638.58
7/10/2020 15:15,7/10/2020 15:30,158.3,105,626.9
7/10/2020 15:30,7/10/2020 15:45,155.74,105,616.66
7/10/2020 15:45,7/10/2020 16:00,153.54,105,607.86
7/10/2020 16:00,7/10/2020 16:15,157.86,106,625.14
7/10/2020 16:15,7/10/2020 16:30,157.54,106,623.86
7/10/2020 16:30,7/10/2020 16:45,170.18,106,674.42
7/10/2020 16:45,7/10/2020 17:00,178.58,106,708.02
7/10/2020 17:00,7/10/2020 17:15,166.38,104,659.22
7/10/2020 17:15,7/10/2020 17:30,174.9,104,693.3
7/10/2020 17:30,7/10/2020 17:45,192.5,104,763.7
7/10/2020 17:45,7/10/2020 18:00,199.06,104,789.94
7/10/2020 18:00,7/10/2020 18:15,190.66,100,756.34
7/10/2020 18:15,7/10/2020 18:30,220.18,100,874.42
7/10/2020 18:30,7/10/2020 18:45,226.46,100,899.54
7/10/2020 18:45,7/10/2020 19:00,236.9,100,941.3
7/10/2020 19:00,7/10/2020 19:15,242.86,98,965.14
7/10/2020 19:15,7/10/2020 19:30,247.86,98,985.14
7/10/2020 19:30,7/10/2020 19:45,241.98,98,961.62
7/10/2020 19:45,7/10/2020 20:00,237.22,98,942.58
7/10/2020 20:00,7/10/2020 20:15,234.86,91,933.14
7/10/2020 20:15,7/10/2020 20:30,231.62,91,920.18
7/10/2020 20:30,7/10/2020 20:45,227.46,91,903.54
7/10/2020 20:45,7/10/2020 21:00,225.18,91,894.42
7/10/2020 21:00,7/10/2020 21:15,222.74,83,884.66
7/10/2020 21:15,7/10/2020 21:30,215.94,83,857.46
7/10/2020 21:30,7/10/2020 21:45,209.94,83,833.46
7/10/2020 21:45,7/10/2020 22:00,208.86,83,829.14
7/10/2020 22:00,7/10/2020 22:15,204.62,77,812.18
7/10/2020 22:15,7/10/2020 22:30,188.34,77,747.06
7/10/2020 22:30,7/10/2020 22:45,188.9,77,749.3
7/10/2020 22:45,7/10/2020 23:00,190.18,77,754.42
7/10/2020 23:00,7/10/2020 23:15,188.42,73,747.38
7/10/2020 23:15,7/10/2020 23:30,184.62,73,732.18
7/10/2020 23:30,7/10/2020 23:45,183.78,73,728.82
7/10/2020 23:45,7/11/2020 0:00,183.46,73,727.54
7/11/2020 0:00,7/11/2020 0:15,182.46,69,723.54
7/11/2020 0:15,7/11/2020 0:30,182.42,69,723.38
7/11/2020 0:30,7/11/2020 0:45,176.98,69,701.62
7/11/2020 0:45,7/11/2020 1:00,173.42,69,687.38
7/11/2020 1:00,7/11/2020 1:15,175.46,68,695.54
7/11/2020 1:15,7/11/2020 1:30,178.34,68,707.06
7/11/2020 1:30,7/11/2020 1:45,176.54,68,699.86
7/11/2020 1:45,7/11/2020 2:00,172.86,68,685.14
7/11/2020 2:00,7/11/2020 2:15,172.86,66,685.14
7/11/2020 2:15,7/11/2020 2:30,172.74,66,684.66
7/11/2020 2:30,7/11/2020 2:45,169.58,66,672.02
7/11/2020 2:45,7/11/2020 3:00,170.18,66,674.42
7/11/2020 3:00,7/11/2020 3:15,171.42,66,679.38
7/11/2020 3:15,7/11/2020 3:30,172.3,66,682.9
7/11/2020 3:30,7/11/2020 3:45,172.58,66,684.02
7/11/2020 3:45,7/11/2020 4:00,172.38,66,683.22
7/11/2020 4:00,7/11/2020 4:15,175.5,65,695.7
7/11/2020 4:15,7/11/2020 4:30,171.74,65,680.66
7/11/2020 4:30,7/11/2020 4:45,171.1,65,678.1
7/11/2020 4:45,7/11/2020 5:00,172.26,65,682.74
7/11/2020 5:00,7/11/2020 5:15,172.94,63,685.46
7/11/2020 5:15,7/11/2020 5:30,168.38,63,667.22
7/11/2020 5:30,7/11/2020 5:45,164.14,63,650.26
7/11/2020 5:45,7/11/2020 6:00,163.46,63,647.54
7/11/2020 6:00,7/11/2020 6:15,165.74,62,656.66
7/11/2020 6:15,7/11/2020 6:30,165.74,62,656.66
7/11/2020 6:30,7/11/2020 6:45,167.66,62,664.34
7/11/2020 6:45,7/11/2020 7:00,168.82,62,668.98
7/11/2020 7:00,7/11/2020 7:15,170.18,68,674.42
7/11/2020 7:15,7/11/2020 7:30,163.54,68,647.86
7/11/2020 7:30,7/11/2020 7:45,159.86,68,633.14
7/11/2020 7:45,7/11/2020 8:00,158.98,68,629.62
7/11/2020 8:00,7/11/2020 8:15,146.9,74,581.3
7/11/2020 8:15,7/11/2020 8:30,133.74,74,528.66
7/11/2020 8:30,7/11/2020 8:45,128.94,74,509.46
7/11/2020 8:45,7/11/2020 9:00,117.34,74,463.06
7/11/2020 9:00,7/11/2020 9:15,113.26,84,446.74
7/11/2020 9:15,7/11/2020 9:30,145.14,84,574.26
7/11/2020 9:30,7/11/2020 9:45,135.14,84,534.26
7/11/2020 9:45,7/11/2020 10:00,126.82,84,500.98
7/11/2020 10:00,7/11/2020 10:15,125.66,92,496.34
7/11/2020 10:15,7/11/2020 10:30,122.58,92,484.02
7/11/2020 10:30,7/11/2020 10:45,119.3,92,470.9
7/11/2020 10:45,7/11/2020 11:00,119.86,92,473.14
7/11/2020 11:00,7/11/2020 11:15,115.06,98,453.94
7/11/2020 11:15,7/11/2020 11:30,122.5,98,483.7
7/11/2020 11:30,7/11/2020 11:45,128.22,98,506.58
7/11/2020 11:45,7/11/2020 12:00,130.18,98,514.42
7/11/2020 12:00,7/11/2020 12:15,123.06,105,485.94
7/11/2020 12:15,7/11/2020 12:30,124.1,105,490.1
7/11/2020 12:30,7/11/2020 12:45,120.74,105,476.66
7/11/2020 12:45,7/11/2020 13:00,122.58,105,484.02
7/11/2020 13:00,7/11/2020 13:15,129.42,106,511.38
7/11/2020 13:15,7/11/2020 13:30,132.78,106,524.82
7/11/2020 13:30,7/11/2020 13:45,136.06,106,537.94
7/11/2020 13:45,7/11/2020 14:00,145.02,106,573.78
7/11/2020 14:00,7/11/2020 14:15,143.58,107,568.02
7/11/2020 14:15,7/11/2020 14:30,138.98,107,549.62
7/11/2020 14:30,7/11/2020 14:45,130.74,107,516.66
7/11/2020 14:45,7/11/2020 15:00,133.38,107,527.22
7/11/2020 15:00,7/11/2020 15:15,136.62,108,540.18
7/11/2020 15:15,7/11/2020 15:30,143.22,108,566.58
7/11/2020 15:30,7/11/2020 15:45,145.9,108,577.3
7/11/2020 15:45,7/11/2020 16:00,147.98,108,585.62
7/11/2020 16:00,7/11/2020 16:15,154.46,108,611.54
7/11/2020 16:15,7/11/2020 16:30,161.14,108,638.26
7/11/2020 16:30,7/11/2020 16:45,165.82,108,656.98
7/11/2020 16:45,7/11/2020 17:00,163.74,108,648.66
7/11/2020 17:00,7/11/2020 17:15,173.1,108,686.1
7/11/2020 17:15,7/11/2020 17:30,175.7,108,696.5
7/11/2020 17:30,7/11/2020 17:45,184.66,108,732.34
7/11/2020 17:45,7/11/2020 18:00,192.02,108,761.78
7/11/2020 18:00,7/11/2020 18:15,200.14,104,794.26
7/11/2020 18:15,7/11/2020 18:30,206.02,104,817.78
7/11/2020 18:30,7/11/2020 18:45,221.1,104,878.1
7/11/2020 18:45,7/11/2020 19:00,227.66,104,904.34
7/11/2020 19:00,7/11/2020 19:15,234.74,101,932.66
7/11/2020 19:15,7/11/2020 19:30,241.26,101,958.74
7/11/2020 19:30,7/11/2020 19:45,242.74,101,964.66
7/11/2020 19:45,7/11/2020 20:00,240.1,101,954.1
7/11/2020 20:00,7/11/2020 20:15,235.74,93,936.66
7/11/2020 20:15,7/11/2020 20:30,229.74,93,912.66
7/11/2020 20:30,7/11/2020 20:45,224.78,93,892.82
7/11/2020 20:45,7/11/2020 21:00,224.86,93,893.14
7/11/2020 21:00,7/11/2020 21:15,221.94,85,881.46
7/11/2020 21:15,7/11/2020 21:30,219.9,85,873.3
7/11/2020 21:30,7/11/2020 21:45,218.5,85,867.7
7/11/2020 21:45,7/11/2020 22:00,216.14,85,858.26
7/11/2020 22:00,7/11/2020 22:15,213.94,80,849.46
7/11/2020 22:15,7/11/2020 22:30,210.78,80,836.82
7/11/2020 22:30,7/11/2020 22:45,208.38,80,827.22
7/11/2020 22:45,7/11/2020 23:00,192.38,80,763.22
7/11/2020 23:00,7/11/2020 23:15,184.34,75,731.06
7/11/2020 23:15,7/11/2020 23:30,182.58,75,724.02
7/11/2020 23:30,7/11/2020 23:45,185.14,75,734.26
7/11/2020 23:45,7/12/2020 0:00,182.26,75,722.74
7/12/2020 0:00,7/12/2020 0:15,180.82,71,716.98
7/12/2020 0:15,7/12/2020 0:30,184.66,71,732.34
7/12/2020 0:30,7/12/2020 0:45,178.74,71,708.66
7/12/2020 0:45,7/12/2020 1:00,176.06,71,697.94
7/12/2020 1:00,7/12/2020 1:15,176.22,69,698.58
7/12/2020 1:15,7/12/2020 1:30,178.14,69,706.26
7/12/2020 1:30,7/12/2020 1:45,177.9,69,705.3
7/12/2020 1:45,7/12/2020 2:00,176.58,69,700.02
7/12/2020 2:00,7/12/2020 2:15,175.54,67,695.86
7/12/2020 2:15,7/12/2020 2:30,178.18,67,706.42
7/12/2020 2:30,7/12/2020 2:45,179.94,67,713.46
7/12/2020 2:45,7/12/2020 3:00,177.9,67,705.3
7/12/2020 3:00,7/12/2020 3:15,175.3,66,694.9
7/12/2020 3:15,7/12/2020 3:30,173.94,66,689.46
7/12/2020 3:30,7/12/2020 3:45,176.42,66,699.38
7/12/2020 3:45,7/12/2020 4:00,173.9,66,689.3
7/12/2020 4:00,7/12/2020 4:15,174.3,65,690.9
7/12/2020 4:15,7/12/2020 4:30,179.18,65,710.42
7/12/2020 4:30,7/12/2020 4:45,172.38,65,683.22
7/12/2020 4:45,7/12/2020 5:00,171.18,65,678.42
7/12/2020 5:00,7/12/2020 5:15,170.5,64,675.7
7/12/2020 5:15,7/12/2020 5:30,173.7,64,688.5
7/12/2020 5:30,7/12/2020 5:45,174.66,64,692.34
7/12/2020 5:45,7/12/2020 6:00,169.62,64,672.18
7/12/2020 6:00,7/12/2020 6:15,169.1,63,670.1
7/12/2020 6:15,7/12/2020 6:30,169.14,63,670.26
7/12/2020 6:30,7/12/2020 6:45,165.58,63,656.02
7/12/2020 6:45,7/12/2020 7:00,165.54,63,655.86
7/12/2020 7:00,7/12/2020 7:15,166.74,67,660.66
7/12/2020 7:15,7/12/2020 7:30,159.34,67,631.06
7/12/2020 7:30,7/12/2020 7:45,153.42,67,607.38
7/12/2020 7:45,7/12/2020 8:00,147.06,67,581.94
7/12/2020 8:00,7/12/2020 8:15,136.7,73,540.5
7/12/2020 8:15,7/12/2020 8:30,128.54,73,507.86
7/12/2020 8:30,7/12/2020 8:45,127.34,73,503.06
7/12/2020 8:45,7/12/2020 9:00,117.58,73,464.02
7/12/2020 9:00,7/12/2020 9:15,106.9,83,421.3
7/12/2020 9:15,7/12/2020 9:30,105.9,83,417.3
7/12/2020 9:30,7/12/2020 9:45,103.14,83,406.26
7/12/2020 9:45,7/12/2020 10:00,104.54,83,411.86
7/12/2020 10:00,7/12/2020 10:15,132.02,93,521.78
7/12/2020 10:15,7/12/2020 10:30,119.82,93,472.98
7/12/2020 10:30,7/12/2020 10:45,118.66,93,468.34
7/12/2020 10:45,7/12/2020 11:00,114.86,93,453.14
7/12/2020 11:00,7/12/2020 11:15,115.18,101,454.42
7/12/2020 11:15,7/12/2020 11:30,107.7,101,424.5
7/12/2020 11:30,7/12/2020 11:45,109.22,101,430.58
7/12/2020 11:45,7/12/2020 12:00,101.98,101,401.62
7/12/2020 12:00,7/12/2020 12:15,104.9,105,413.3
7/12/2020 12:15,7/12/2020 12:30,107.14,105,422.26
7/12/2020 12:30,7/12/2020 12:45,106.58,105,420.02
7/12/2020 12:45,7/12/2020 13:00,107.42,105,423.38
7/12/2020 13:00,7/12/2020 13:15,113.06,106,445.94
7/12/2020 13:15,7/12/2020 13:30,123.62,106,488.18
7/12/2020 13:30,7/12/2020 13:45,128.58,106,508.02
